id	V-score	VL-score	db	name
K11520	10.0	3.057285644	KEGG	two-component system, OmpR family, manganese sensing sensor histidine kinase [EC:2.7.13.3]
K11357	10.0	3.056142262	KEGG	two-component system, cell cycle sensor histidine kinase DivJ [EC:2.7.13.3]
K08475	10.0	3.055378331	KEGG	two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB [EC:2.7.13.3]
K14348	10.0	3.054613055	KEGG	GntR family transcriptional regulator, L-lactate dehydrogenase operon regulator
K07716	10.0	3.052693942	KEGG	two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]
K10943	10.0	3.051152522	KEGG	two-component system, response regulator FlrC
K07654	10.0	3.045322979	KEGG	two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]
K23916	10.0	3.045322979	KEGG	nitrogen fixation regulatory protein
K07653	10.0	3.042575512	KEGG	two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]
K19776	10.0	3.032215703	KEGG	GntR family transcriptional regulator, galactonate operon transcriptional repressor
K11638	10.0	3.031812271	KEGG	two-component system, CitB family, response regulator CitT
K19609	10.0	3.029383778	KEGG	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]
K11634	10.0	3.025715384	KEGG	two-component system, OmpR family, response regulator YxdJ
K18351	10.0	3.024485668	KEGG	two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K19621	10.0	3.022840611	KEGG	two-component system, sensor histidine kinase PhcS [EC:2.7.13.3]
K07978	10.0	3.018284308	KEGG	GntR family transcriptional regulator
K13637	10.0	3.01745073	KEGG	GntR family transcriptional regulator, uxu operon transcriptional repressor
K07655	10.0	3.014520539	KEGG	two-component system, OmpR family, sensor histidine kinase PrrB [EC:2.7.13.3]
K18350	10.0	3.012415375	KEGG	two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K02476	10.0	3.011993115	KEGG	two-component system, CitB family, sensor kinase [EC:2.7.13.3]
K04769	10.0	3.011993115	KEGG	AbrB family transcriptional regulator, stage V sporulation protein T
K25873	10.0	3.011570444	KEGG	LuxR family transcriptional regulator, quorum-sensing system regulator RaiR
K11355	10.0	3.010723865	KEGG	two-component system, chemotaxis family, response regulator Rcp1
K19775	10.0	3.006893708	KEGG	GntR family transcriptional regulator, hexuronate regulon transcriptional repressor
K03489	10.0	3.005609445	KEGG	GntR family transcriptional regulator, transcriptional regulator of bglA
K07650	10.0	3.000434077	KEGG	two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]
K06596	10.0	3.0	KEGG	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)
K03415	9.95	2.997823081	KEGG	two-component system, chemotaxis family, chemotaxis protein CheV
K08653	9.93	2.996949248	KEGG	membrane-bound transcription factor site-1 protease [EC:3.4.21.112]
K22104	9.89	2.995196292	KEGG	GntR family transcriptional regulator, sialic acid-inducible nan operon repressor
K13655	9.88	2.994756945	KEGG	HTH-type transcriptional regulator / antitoxin MqsA
K11522	9.87	2.994317153	KEGG	two-component system, chemotaxis family, response regulator PixG
K11134	9.77	2.989894564	KEGG	telomere length regulation protein
K03124	9.7	2.986771734	KEGG	transcription initiation factor TFIIB
K11641	9.68	2.985875357	KEGG	two-component system, LytTR family, response regulator NatR
K14491	9.64	2.984077034	KEGG	two-component response regulator ARR-B family
K25442	9.5	2.977723605	KEGG	nuclear receptor coactivator 7
K07979	9.5	2.977723605	KEGG	GntR family transcriptional regulator
K07643	9.49	2.977266212	KEGG	two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]
K02489	9.47	2.976349979	KEGG	two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]
K19081	9.43	2.974511693	KEGG	two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]
K13490	9.36	2.971275849	KEGG	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
K07769	9.32	2.969415912	KEGG	two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]
K07656	9.3	2.968482949	KEGG	two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]
K11691	9.24	2.965671971	KEGG	two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]
K06211	9.21	2.96425963	KEGG	HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]
K24966	9.18	2.962842681	KEGG	GntR family transcriptional regulator, amino sugar utilization regulator
K11328	9.16	2.961895474	KEGG	two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS [EC:2.7.13.3]
K07738	9.13	2.960470778	KEGG	transcriptional repressor NrdR
K11633	9.08	2.958085849	KEGG	two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]
K07717	9.03	2.95568775	KEGG	two-component system, sensor histidine kinase GlnK [EC:2.7.13.3]
K20373	9.01	2.954724791	KEGG	HTH-type transcriptional regulator, SHP2-responsive activator
K18352	8.97	2.952792443	KEGG	two-component system, OmpR family, response regulator VanR
K04043	8.96	2.95230801	KEGG	molecular chaperone DnaK
K04044	8.91	2.949877704	KEGG	molecular chaperone HscA
K04045	8.84	2.946452265	KEGG	molecular chaperone HscC
K11614	8.81	2.944975908	KEGG	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]
K07703	8.78	2.943494516	KEGG	two-component system, CitB family, response regulator DcuR
K09490	8.77	2.942999593	KEGG	endoplasmic reticulum chaperone BiP [EC:3.6.4.10]
K07702	8.67	2.938019097	KEGG	two-component system, CitB family, response regulator CitB
K04046	8.65	2.937016107	KEGG	hypothetical chaperone protein
K18986	8.62	2.935507266	KEGG	two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]
K06647	8.61	2.935003151	KEGG	transcription factor MBP1
K07637	8.58	2.933487288	KEGG	two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]
K09491	8.58	2.933487288	KEGG	stress 70 protein chaperone microsome-associated 60kDa protein
K03145	8.28	2.918030337	KEGG	transcription elongation factor S-II
K19690	8.27	2.91750551	KEGG	osomolarity two-component system, sensor histidine kinase CHK1 [EC:2.7.13.3]
K14508	8.27	2.91750551	KEGG	regulatory protein NPR1
K19733	8.27	2.91750551	KEGG	LuxR family transcriptional regulator, quorum-sensing system regulator SinR
K11330	8.26	2.916980047	KEGG	two-component system, OmpR family, Ni(II)-responsive and/or redox-responsive regulator NrsR
K02515	8.25	2.916453949	KEGG	serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase [EC:2.7.11.-]
K11630	8.13	2.910090546	KEGG	two-component system, OmpR family, bacitracin resistance response regulator BceR
K26249	8.06	2.906335042	KEGG	nucleoid-associated protein Lsr2
K11865	8.05	2.90579588	KEGG	histone H2A deubiquitinase [EC:3.4.19.-]
K18907	8.04	2.905256049	KEGG	GntR family transcriptional regulator, regulator for abcA and norABC
K07719	7.62	2.881954971	KEGG	two-component system, response regulator GlnL
K21405	7.46	2.872738827	KEGG	sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR
K11629	7.36	2.866877814	KEGG	two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]
K06204	7.29	2.862727528	KEGG	RNA polymerase-binding transcription factor
K04079	7.29	2.862727528	KEGG	molecular chaperone HtpG
K11332	7.22	2.858537198	KEGG	two-component system, OmpR family, response regulator NblR
K27076	7.14	2.853698212	KEGG	two-component system, NarL family, sensor histidine kinase PprA [EC:2.7.13.3]
K06648	7.03	2.846955325	KEGG	regulatory protein SWI6
K20342	7.01	2.845718018	KEGG	HTH-type transcriptional regulator, regulator for ComX
K11637	6.93	2.840733235	KEGG	two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]
K19077	6.92	2.840106094	KEGG	two-component system, OmpR family, sensor histidine kinase GraS [EC:2.7.13.3]
K05060	6.59	2.818885415	KEGG	interleukin 6 signal transducer
K18663	6.51	2.813580989	KEGG	activating signal cointegrator complex subunit 3 [EC:5.6.2.4]
K23330	6.36	2.803457116	KEGG	leucine-zipper-like transcriptional regulator 1
K23215	6.27	2.797267541	KEGG	bcl-6 corepressor
K20374	6.21	2.7930916	KEGG	HTH-type transcriptional regulator, SHP3-responsive repressor
K07700	6.17	2.790285164	KEGG	two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]
K11474	5.97	2.775974331	KEGG	GntR family transcriptional regulator, glc operon transcriptional activator
K13641	5.94	2.773786445	KEGG	IclR family transcriptional regulator, acetate operon repressor
K02099	5.93	2.773054693	KEGG	AraC family transcriptional regulator, arabinose operon regulatory protein
K07701	5.92	2.772321707	KEGG	two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]
K07506	5.84	2.766412847	KEGG	AraC family transcriptional regulator
K18831	5.79	2.762678564	KEGG	HTH-type transcriptional regulator / antitoxin HigA
K27043	5.77	2.761175813	KEGG	XRE family transcriptional regulator, stress-response regulator
K19641	5.77	2.761175813	KEGG	two-component system, NtrC family, response regulator HupR/HoxA
K06075	5.73	2.758154622	KEGG	MarR family transcriptional regulator, transcriptional regulator for hemolysin
K20375	5.72	2.757396029	KEGG	HTH-type transcriptional regulator, pheromone-responsive regulator
K23775	5.69	2.755112266	KEGG	MarR family transcriptional regulator, organic hydroperoxide resistance regulator
K18991	5.66	2.752816431	KEGG	AraC family transcriptional regulator, activator of mtrCDE
K03746	5.66	2.752816431	KEGG	DNA-binding protein H-NS
K13631	5.66	2.752816431	KEGG	AraC family transcriptional regulator, mar-sox-rob regulon activator
K13530	5.66	2.752816431	KEGG	AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]
K19623	5.64	2.751279104	KEGG	two-component system, probable response regulator PhcQ
K14326	5.58	2.746634199	KEGG	regulator of nonsense transcripts 1 [EC:3.6.4.13 5.6.2.3]
K18954	5.48	2.738780558	KEGG	AraC family transcriptional regulator, transcriptional activator of pobA
K21826	5.38	2.730782276	KEGG	AraC family transcriptional regulator, glycine betaine-responsive activator
K03490	5.35	2.728353782	KEGG	AraC family transcriptional regulator, dual regulator of chb operon
K19417	5.34	2.727541257	KEGG	XRE family transcriptional regulator, biofilm formation regulator
K13632	5.26	2.720985744	KEGG	AraC family transcriptional regulator, mar-sox-rob regulon activator
K13652	5.24	2.719331287	KEGG	AraC family transcriptional regulator
K02855	5.19	2.715167358	KEGG	AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS
K21747	5.18	2.71432976	KEGG	AraC family transcriptional regulator, alkane utilization regulator
K17736	5.16	2.712649702	KEGG	AraC family transcriptional regulator, carnitine catabolism transcriptional activator
K18325	5.13	2.710117365	KEGG	AraC family of transcriptional regulator, multidrug resistance transcriptional activator
K02480	5.12	2.709269961	KEGG	two-component system, NarL family, sensor kinase [EC:2.7.13.3]
K15859	5.07	2.705007959	KEGG	osomolarity two-component system, response regulator SKN7
K19617	5.03	2.701567985	KEGG	two-component system, response regulator FitH
K21746	5.01	2.699837726	KEGG	AraC family transcriptional regulator, reactive chlorine species (RCS)-specific activator of rcl operon
K02508	5.01	2.699837726	KEGG	AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein
K19333	4.98	2.697229343	KEGG	IclR family transcriptional regulator, KDG regulon repressor
K14063	4.95	2.694605199	KEGG	AraC family transcriptional regulator, positive regulator of tynA and feaB
K21768	4.92	2.691965103	KEGG	tubulin-specific chaperone E
K21701	4.9	2.69019608	KEGG	AraC family transcriptional regulator, transcriptional activator for feuABC-ybbA operon
K22489	4.9	2.69019608	KEGG	MarR family transcriptional regulator, temperature-dependent positive regulator of motility
K27097	4.89	2.689308859	KEGG	ESX-1-secreted protein regulator
K09191	4.89	2.689308859	KEGG	general transcription factor IIIA
K12243	4.88	2.688419822	KEGG	AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors
K18099	4.83	2.683947131	KEGG	LuxR family transcriptional regulator, quorum-sensing system regulator RhlR
K21748	4.82	2.683047038	KEGG	LuxR family transcriptional regulator, alkane degradation pathway regulator
K20968	4.82	2.683047038	KEGG	AraC family transcriptional regulator, exoenzyme S synthesis regulatory protein ExsA
K26199	4.76	2.677606953	KEGG	BCL-6 corepressor-like protein 1
K23237	4.74	2.675778342	KEGG	AraC family transcriptional regulator, melibiose operon regulatory protein
K21703	4.73	2.674861141	KEGG	LysR family transcriptional regulator, low CO2-responsive transcriptional regulator
K20340	4.71	2.673020907	KEGG	two-component system, LytTR family, response regulator AgrA2
K07718	4.67	2.669316881	KEGG	two-component system, sensor histidine kinase YesM [EC:2.7.13.3]
K13434	4.66	2.668385917	KEGG	pathogenesis-related genes transcriptional activator PTI6
K13653	4.66	2.668385917	KEGG	AraC family transcriptional regulator
K09681	4.64	2.666517981	KEGG	LysR family transcriptional regulator, transcription activator of glutamate synthase operon
K09017	4.64	2.666517981	KEGG	TetR/AcrR family transcriptional regulator
K21900	4.64	2.666517981	KEGG	LysR family transcriptional regulator, transcriptional activator of the cysJI operon
K03712	4.62	2.664641976	KEGG	MarR family transcriptional regulator, multiple antibiotic resistance protein MarR
K02854	4.58	2.660865478	KEGG	AraC family transcriptional regulator, L-rhamnose operon transcriptional activator RhaR
K24837	4.56	2.658964843	KEGG	dynein regulatory complex subunit 11
K17737	4.55	2.658011397	KEGG	LysR family transcriptional regulator, carnitine catabolism transcriptional activator
K14057	4.55	2.658011397	KEGG	LysR family transcriptional regulator, regulator of abg operon
K21757	4.54	2.657055853	KEGG	LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes
K19338	4.53	2.656098202	KEGG	LysR family transcriptional regulator, nitrogen assimilation regulatory protein
K03566	4.52	2.655138435	KEGG	LysR family transcriptional regulator, glycine cleavage system transcriptional activator
K11921	4.52	2.655138435	KEGG	LysR family transcriptional regulator, cyn operon transcriptional activator
K25990	4.49	2.652246341	KEGG	Poxviridae early transcription factor small subunit [EC:3.6.4.-]
K21711	4.45	2.648360011	KEGG	LysR family transcriptional regulator, putative pyruvate carboxylase regulator
K16516	4.44	2.64738297	KEGG	LysR family transcriptional regulator, regulator for genes of the gallate degradation pathway
K21603	4.43	2.646403726	KEGG	two-component system, OmpR family, flagellar system response regulator FtcR
K21962	4.42	2.645422269	KEGG	TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase
K04761	4.41	2.644438589	KEGG	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K22650	4.38	2.641474111	KEGG	LuxR family transcriptional regulator, regulator of transport and utilization of aryl beta-glucosides
K06899	4.36	2.639486489	KEGG	nucleoid-associated protein
K02623	4.36	2.639486489	KEGG	LysR family transcriptional regulator, pca operon transcriptional activator
K21959	4.35	2.638489257	KEGG	LysR family transcriptional regulator, cell division regulator
K13529	4.34	2.63748973	KEGG	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K10778	4.31	2.63447727	KEGG	AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K22491	4.3	2.633468456	KEGG	MerR family transcriptional regulator, light-induced transcriptional regulator
